label,rating,review
positive,5,I love zagg glass screen protectors| It was installed at Best Buy at the time of purchase| I will definitely continue to buy zagg glass screen protectors again for my other products|
positive,4,Good idea to protect the screen on the cell phone| We've used this product before and it has prevented damage to the phone| Highly recommend using a product like this|
positive,4,This screen protector gets closer to the edge than any others but does still habe a halo| This is the best one I have found unyil they come up with a better one
negtive,2,Bought one unit and after 2 weeks it cracked on the edge| got a new to apply for the warranty and before I got to it| it cracked also| My last one held for over a year|
negtive,3,I've used this product before on my Galaxy S6 but noticed this shield does not fit completely across and around my screen on my S7 - still does the job so far but it is quite pricey|
positive,5,The sales guy assisted me in finding what I was looking for and even applied it on my phone for me| It was just what I needed and looks clear and nice on the phone|
positive,5,Got this as a replacement for another protector that scratched and cracked| My phone has been handled the same and dropped| But no scratches or cracks| Very happy with Zagg|
positive,5,It's was recommended by the associate who assisted me because the one I requested for was not as good as this one| He also explained to me the advantage and disadvantages|
positive,4,After dropping my cell hard the Zagg Glass had a large crack that did not go through to my screen| I also was covered by their warranty for a new Zagg Glass|
positive,5,we had them on our last Samsung 5 phones and a tractor tailor ran over one of our phones and the only this cracked was the screen protector| we did have on otter case on it too|
negtive,3,The protector does its job but it does not stick completely on the screen| The edges on both sides are up| BB employees tried 4 different ones and they all ended up doing the same thing|
positive,4,Was wanting to up-grade phone but didn't want to upgrade to the S8| I wasn't wanting to replace all my chargers| so thats why I went with the S7| So far so good|
negtive,1,Thought it would provide good protection |||didnt drop just simply had my phone in my bag as i always have and its alresdy cracked| Only good thing is it has a lifetime warranty
positive,4,I love my Zagg glass shield| My fingers glide across so effortlessly on the screen| I just love the feel of it unlike the cheap plastic one sold|
positive,5,I decided on this item after i had tried another one| What a difference| Extremely clear and easy to install (a bubble at first put easy to push out)|
negtive,3,Samsung needs to do a better job at providing product to protect the equipment better| The glass protector did not fit screen properly but will give better protection than nothing|
positive,4,Works good but sometimes it affects when I use the touch of my fingers on the screen would like that to be a little bit better other than that it seems to work pretty good
positive,4,Dropped my phone day after putting screen on and my screen was safe| Screen protector not so much| Had to get a replacement but so glad I had the screen protector on| Worth the price|
negtive,1,This product doesnt fit the Samsung Galaxy S7 at all| The curved edges of the phone ( on the regular| not Edge version) prevent the screen protector from being applied properly|
positive,4,We have used these screen protectors several times over the years| and it has protected the cell phone screen from breaking and from requiring a more costly repair|
positive,4,keeps your screen from cracking| Zagg will warranty their glass if you register them on their website| If the glass breaks they will send you a new one for free just pay $5|99 S/H
positive,5,I already had the phone but needed a new glass protector screen|Had Geek Squad @ Best Buy install it| Very happy with service!
positive,5,Zagg products are excellent product and come with a hassle free lifetime warranty| The pricing for this product at Best Buy was $5|00 less than purchasing directly from manufacturer!
negtive,2,I cannot remember the last time I did not have a Zagg on a mobile| However| this one I could have done without| It never adhered properly and it was put on by Best Buy personnel|
negtive,3,It protected my screen| kept it shiny| applied easily| Unfortunately| it made it nearly impossible to type anything| I ended up removing it| It broke in the process|
positive,5,I like that this protects my phone screen if I drop my phone| The only thing that I dislike is the glass is hard to clean|although I bought a micro-cloth to clean it and it works great
positive,4,Functional screen protection that fits well with cases| Seems overpriced compared to other similar products| but overall a small investment to help protect an expensive phone|
positive,5,I always use zagg comes with a lifetime warranty pretty expensive but I do crack the screen protector every now and then| I just send it back and pay shipping and handling|
positive,5,This is the second phone I have put this one and I love| Works very well| Drop on street and broke the Zagg glass but not the screen| Replacement was so simple|
positive,5,This is the 3rd time we've bought a phone and bought the invisible shield to protect the phones| Has always done a great job! Goes on real smooth and you don't even know it's on|
positive,5,This works great protects your screen from cracking| The screen protector last a long time before needed replaced|
positive,4,I've always had good luck with Zagg| Another great screen protector for my Galaxy S7| Just wish it fit the slight curve on the edges of the screen better so it was more sealed|
negtive,1,I paid BB to install it for me and it was done incorrectly| Now need a new one| I will stop by and ask for it|
positive,4,Glass shield works| but the halo effect is very distracting| I with they showed me an example prior to me buying it| I would have opted for the thin sticker type shield|
positive,5,The ZAGG InvisibleShield Glass screen protector really works| It was easy to install and it is very easy to clean| so I don't have to worry about finger prints or smudges on my phone|
positive,4,I just noticed a scratch in the glass and a small chip so I will see how the lifetime warranty works and update the review after that|
positive,5,This screen protector is awesome and very easy to apply to the phone| It does a great job| and not bulky and doesn't interfere with the case I have on it! Would highly recommend!
positive,4,Good screen protector| especially if you tend to drop your phone a lot| Make sure it's installed correctly because if the edges aren't placed appropriately| they begin to crack|
positive,4,I have a habit of dropping my phone| Each time my screen has cracked| I have dropped my phone several times since i put this on and it hasn't broken yet!
positive,4,Zagg screen protectors seem to be the best fitting for my last 3 phones| They are easy to install as well| The only downfall is price| They are expensive compared to most|
positive,5,Great product| Best buy tends to keeo there prices up on nane brand stuff| They dont lower there prices often to meet other competitors prices for how old the product is|
negtive,2,Putting on was the first horror of this product| I had to write the company because it also did not fit right|| was easily dented with nails too
positive,5,If you are someone who drops your phone a bunch| this is something you must have| The money spent on this has already saved me coupless hundred bucks on a replacement screen
negtive,2,The screen protector was fine and easy to put on but since the edges of my S7 phone are round| the screen protector did not lay flat on the the screen of the phone|
negtive,1,Very disappointed about this screen protector| Because of the screen curved of the phone| lateral edges of the screen protector remain raised and will be very soon full of dirt|
positive,5,This is the only brand I use for screen covers| They come with a warranty if you register them| They work great| You don't even realize it's on your phone|
negtive,1,Had this for 6 days on my phone before it cracked| Warranty is a joke| $19 to ship it and you have to pay to return the old one| Never buy from this company again|
negtive,1,This protector affected the ability to type/press things correctly on the phone as it did not lay properly on the screen with curved edges
positive,4,I love the glass Protector for my cell phone| Just don't like the fact that I was charged for the salesperson to put it on my phone|
positive,5,I have purchased multiple Zagg products| This one most recently for my daighter's Galaxy S7| It provides fantastic protection and a smooth feel when using the phone|
positive,5,My first one worked so well I got another one when I upgraded my phone| It does a great job of keeping the screen intact if it does get a crack| Definitely my go-to brand
positive,5,I love this Zagg screen protector| It keeps my screen free from scratches and it wipes clean with a tissue or cloth| It was easy to put on and so far it has stayed on| I love it!
positive,5,I have Zagg screen protectors for all of my family as well as myself| They honor their guarantee and even when I cracked the zagg protector| my phone screen was not damaged!
positive,5,This can be a bit tricky to put on the phone| I used GEEK SQUAD to help| Once it's on it will certainly protect your phone from the everyday abuse we put our phones through
positive,5,This is my 3rd protector and it works great| My old phone was hit it the corner of the screen| The protector saved my screen| It did break the protector but it was replaceable|
positive,5,Could not have found what I needed for my daughter phone the same day purchasing it| Two in one a shield which protects her phone from getting a cracked screen and also a case|
positive,4,I have dropped my phone tons and this has kept my phone from cracking| I am just now getting some fracture lines in it after tons of drops!! Still working well|
positive,5,I love the feel of this screen saver as i use it| I have had many different screen protectors on many different phone and this is the best| It doesn't show fingerprints either|
negtive,2,Needs improvement for the Samsung Galaxy 7| Edges don't lay down flat ands one corner is already torn| barely a month old| Poor quality that definitely needs to be redesigned|
positive,5,I have never used the glass before| This makes the screen really bright and it's really smooth when using the touch screen| Best buy installed it and did a great job|
positive,5,I love these glass protectors| I have dropped my phone twice and cracked the protector| But my phone is fine| Best buy does a good job putting them on|
negtive,2,It did not stay flush with the edge of my phone screen| so I ended up returning it| however it otherwise did its job| protecting my phone for the few short days I had it|
positive,5,In my experience| Zagg makes the best| top quality screen protectors that can last the life of your phone| They also have a lifetime replacement guarantee| Buy with confidence|
positive,5,After having to switch phones since the first "new one " died| I decided to get the protective case| It doesn't cover the whole screen| but seems to be doing its job
negtive,1,The outer edges don't stick to the phone and therefore makes it look ugly| Not sure if I got a defective piece| Would not buy again|
positive,5,Wasn't sure if I was going to like the glass because always had zagg gel protectors but love it! Keeps the screen crystal clear while offering awesome protection from damage|
positive,5,We have many Zagg products and they are all wonderful! I would recommend protecting your items with them above all others any day of the week!
positive,5,I love Zagg products| Every device that i own i make sure i get one of these| Protects the screen and has a lifetime warranty|
positive,5,The glass screen protector is very good and I like how it protected the phone for breaking my phone fall from my lap and crack protecting my phone screen from breaking
positive,5,I have been buying zagg screen protectors since ived owned a smart phone| They are best in class with lifetime warranties and offer superb protection against lifes dangers|
positive,5,This screen protector is amazing and with the lifetime warranty provided by ZAGG| well worth it| I'm rough on my phone and they replace it everything no questions asked|
negtive,2,The edges of the glass screen protector do not fully adhere to the screen and it bothered me| a LOT| if you want it to adhere all the way around on the s7| do not get this one|
negtive,1,Very disappointed that I spent money on this screen protector Right and left edges are not sticking to the screen| I am getting dirt and dust under the protector
negtive,2,This was recommended to me however it got a few nicks around the edges within a week and then cracked completely| This was without the phone being dropped|
negtive,1,The cover did NOT fit the phone| Although it said it was for a Samsung 7s the edges did not stay down| I had to take it off and replace it with another cover|
positive,4,Clean and clear| My last screen protector was plastic|| this is TERRIFIC| Not a big gap on the sides| so no "ick" along the edges of the phone| Fights off fingerprints too!!
positive,4,Very clear| don't even notice it is on phone| Like replacement warranty| no fussing around with fixing the screen if broken| Only drawback is it is mildly difficult to install|
positive,4,Although it is a great product the shape of the Galaxy S7 has a bent shape which has the ends of each side of the zag screen unaffixed rovthw screen
positive,5,I have used this before and I really like the look and feel| I have aslo dropped my phone and the screen protector my crack but the real phone screen stays undamaged|
negtive,2,Im not a partier| a drinker| nor do I have an attitude problem||||but somehow this screen protector cracked within the first couple weeks of me owning it| No idea how|
positive,4,I was looking for a good screen protector and I feel that this is the perfect one! It has a warranty with it which is a plus|
positive,5,Great screen protector| I dropped my phone face down on the asphalt and screen protector cracked but phone screen was without a scratch| Definitely must have|
positive,5,Provides full coverage for my screen| Nice clear view for viewing photos unobstructed| Unlike other screen protectors I tried| this one covers the entire screen|
positive,5,My husband is a rather simple guy who doesnt like flashy things but wants the protection of not a case that ensure no cracks to your phone| This case does just as described|
negtive,1,This is a glass type cover and for the Galaxy 7 the glass cover does not hold to the edges and by day 2 the edges around both phones had all lifted up cut my wife's fingers
positive,5,Love zagg products| Accidentally dropped the phone and the only thing that happened was the glass shield cracked| Thanks to a lifetime warranty ill have a replacement soon|
negtive,1,Listen to the other reviews! Does not fit the last 1/8 inch around the phones edges of the regular s7| It decreases touch sensitivity and looks horrible| Bad product|
positive,5,It fit well and was easy to apply myself| Best Buy will put it on for $8| which I did not do| I felt that was too high a price|
negtive,2,Replaced and cracked again within a month without ever dropping my phone once| Warranty is a joke| You have to pay shipping and handling of about $6 every time
negtive,3,Because the S7 (I do not have the Edge) has a slight curve to it the screen saver doesn't seal on the edges| Buy the lifetime warranty and have it replaced when you need it|
positive,4,This product works great| but you know it's time for a new phone when this was the only option for a screen protector! Would buy this brand for new phone as well
positive,5,Hands down the best product for a cell phone| Easy to install| easy to remove if you have to replace it| easy to clean| Looks just like glass| like it belongs on your phone|
positive,5,This screen protector is very easy to apply and is thicker than most| It is very responsive to touch and controls the phone fine while protecting the screen
negtive,3,Got this screen protector and the sides of the film does not sit on the phone really well| Does not cover the whole phone| Dirt gets under it and it is annoying|
negtive,1,1 star because it doesn't fit the rounded edges of the 7|i wish they had something that works| I received a different cover from zag| And still have issues with the edges|
negtive,3,This is the second Zagg cover my wife has had and already chipped| It has protected the screen but still has little cracks in it| She is not one to drop her phone|
negtive,2,I can't seem to have any luck with Zigg protective covers| This is my 3rd protective cover (two regular skins and 1 glass ( and they just quite fit for Galaxy 7| Cm on Zigg!
positive,5,Wouldn't own a smart phone without this tempered glass screen protector! This stuff has SAVED several phone screens in my family| Can't beat the lifetime guarantee!!!
positive,5,Zagg screen protectors have always proven to be excellent investment protection for many typs of devices| I cannot imagine having a phone or tablet without one|
positive,4,Solid choice of screen protector| easy to install and came out with no bubbles| just be careful of dust and lint| easy for it to sneak in on you last minute|
negtive,3,Bought the glass screen protector from a recommendation by a friend| It was put on properly by the BB employee but cracked within days| without me dropping it|
positive,4,The protector doesn't interfere with the screen| which is nice| but the edges refuse to stick to my screen and leave a weird rim|
positive,5,I love the zagg cover for my phone I drop it all the time and it never breaks| And it's great that you can just send it in and get a new one whenever it does break|
positive,5,Another smart buy to protect the face from scratching| If you are getting a new phone at Best Buy| take a second and pick up some Invisible Shield you wont regret it|
positive,4,great protector| no bubbles like with plastic ones| I would like to see it extend further to edge of phone|||leaves a edge line that doesn't quite meet with phone cover|
positive,5,It's no easier to put on than any other screen saver (why aren't these standard!) but it does the job| cleans easily
positive,5,Well made| compact| robust| easily installed| As weight is less a factor for me than bulk a padded cover without the convenience of added battery power made little sense|
positive,5,Screen protector is a must have| Protects from scratching from any object| I didn't trust myself for putting it on correctly| so the sales associate did it for me|
positive,5,This product is an absolute must have for cell phones and/or tablets (different size of course)| It definitely works and does the job! Warranty makes it even better|
positive,5,This is my 2nd one| the 1st worked great and even saved my phone's screen from damage after dropping| The edges don't fit perfect but does the job|
positive,5,I have never bought a different screen protector for any of my phones| But I don't know why I would| The Zagg is everything I need| Never breaks down| And I love the feel|
negtive,2,The Film is to strong and it would not stick to a screen on the edges|So looks kind of ugly and dust collects underneath|The Soft film is a much better choice|
negtive,1,Zagg invisibleshield protects the screen but on the outside edges it's not completely in contact with the screen| Allowing dust to be collected under shield|
positive,5,I'm really rough on my phone| This is cheap insurance for my screen| I go through 3 or 4 per year using lifetime warranty| Wouldn't dream if not using one|
positive,5,This screen protector has saved my phone a few times from serious drops| It is very durable and with the warranty| one can not go wrong with this purchase|
negtive,2,The glass was a good idea and works good|BUT with the galaxy S7 glass being slightly curved it leaves a halo around the edge| It started peeling up after a couple of weeks|
positive,5,I have used this screen protector on other phones and in spite of a couple of drops| the only thing that cracked was the protectors| My phone screen remained intact|
negtive,3,The edges of the phone are a bit rounded so the screen has a gap around all edges| It is hard to type or swip on edges| It will not always recognize your selection|
negtive,1,I bought this screen protector and had Best buy put it on the phone| Dropped phone 3 days later and broke my phone screen| Did not break the screen protector|
positive,5,My son purchased this for his Galaxy S7| and he loves it! We both love the glass screen protectors| as they look nicer and are far more durable than the plastic ones!
positive,5,Fits the phone perfectly and so far have no problems with it lifting on the sides or corners| Does not interfere with the sensitivity of the touch functions on the phone|
negtive,3,The slight curve on the edges of the phone screen keeps the glass screen protector from adhering on the edges resulting in a gap that allows dust to collect under it|
positive,5,I drive for a living| In and out of a semi daily| Accidents happen and I’ve dropped my phone a couple times| Screen cover is worth it’s price
positive,4,I tend to drop my phone allot| It's a huge comfort knowing that the scratches and chips are the protector and not the screen of my phone| Totally worth the price
negtive,1,first day got a chip on the screen protector| It has since chip on corner and side| Don't know why I have a close cover for it| would not recommend|
positive,4,Learning how to use my phone and it's apps| I like it quite well| but I am use to a flip phone and have to wonder why somethings have to be made more difficult to use|
positive,4,Works well and is pretty easy to install| Cannot be removed without cracking| so be very careful when installing|
negtive,3,It started to come off of the corner of my phone after a couple of months| Also| this is a very thick protector|
positive,5,The man who showed me the Zagg put it on my phone for me and made sure that I understood the warranty on the screen protector| Good service and a great product|
negtive,1,I dropped my phone one time and the entire tempered glass broke I have had others that never broke so quickly|||it didn't stick on the corners of the phone either
negtive,1,This does not mate properly with the curved glass on the s7 display| Yoh WILL have a halo effect around the edges| Mine lasted about 2 weeks before it cracked| Stay away
positive,5,I love this product and have purchased| and replaced under warranty| on all the phones in our house (iPhone 4| 5| 5s| and now 7 as well as Samsung S4 and now S7)|
negtive,3,The shield is already cracked around the edges| There is a guarantee but my preference would have been longevity instead of having to return and replace|
negtive,3,Cost to much and easy chips / cracks| Mine chipped at the top the first day I got it and my fiancés cracked the 3rd day| Could have got a cheaper one and been better off|
positive,5,I have these on all my phones| It's a great product to protect the screen of your phone| When it needs replacing| it 's a quick and easy online process|
negtive,2,I've had it less than 2 months and its already broken twice| I guess it is protecting my screen| but the second time it cracked it was never dropped| It just happened|||
positive,5,I recommend these for all your devices! I love the fact that if it cracks or chips they will send you out a new one as long as you're registered! Great product!
positive,5,When you have a $800 phone a $30 screen cover should be a necessity| I can't tell you how this is probably save me $120 Insurance co-pay three or four times
positive,5,Bought this on sale| This project is easy to use| Can be a little difficult putting it on| You may also bring to phone store and they will apply it for free|
positive,5,These are the best for saving for saving your phone Had a another phone cracked shield 2 times Zagg replaced every time|
negtive,2,The cover for the Samsung 7 does not fit even close to the older ones| It gaps around the edges and is peelng up around the edges| Good thing is it is warrantied|
positive,5,Bought this to keep the screen in good shape| I work in harsh environments and this does the job so far| It was easy to install and looks good on the phone|
positive,5,This is working just fine| It installed easily (online videos helped on this--better then just the skimpy print instructions supplied)|
negtive,3,Apparently a bad batch of these came in so I have to go back at a later date once new stock comes in| Has a little something going down the left side of the glass saver|
positive,5,Great protection for my phone| If this glass breaks| just contact them and a free replacement is shipped to you|
negtive,2,Protects glass with lifetime warranty||| but small cracks within one day from regular use (no drops) for large cost in store| Must pay shipping to get a new one| Meh|
negtive,1,This screen protector did not fit my Galaxy S7 phone| You will want to ensure you are buying the newest glass screen protector that Zagg has developed for the S7 phones|
positive,5,Had installed in store for additional charge| Not thrilled for additional charge but thrilled that there aren't bubbles on product if installed by self|
positive,5,A gift for one of my daughters| She specifically asked for it because she has used this product for years| Wish it came in a softer form|
positive,4,As usual Zagg makes good screen protectors| The only issue I have is that it creates a halo effect around the edge of the phone because it doesn't fit it perfectly|
positive,5,this screen guard is fully covered my samsung galaxy s7| so full protection for my phone|| regular glass screen guards not full covering S7| so i liked this||
positive,4,I did have a problem with the first one I had went ahead and got another one and it's working out fine nice thing about it is also a lifetime warranty
negtive,2,I made the mistake of buying this as soon as the s7 came out| The protector does not fit properly and the edges are exposed so stuff gets stuck right under|
positive,5,My first Samsung Smartphone and I love it| I am still learning all the great features| A friend recommended this to me and I I have no regrets so far| A great product|
negtive,2,I purchased this mainly due to the fact I needed a screen protector| I've used these in the past| but this one didn't last two months before peeling in corners|
negtive,2,My previous phone was a Samsung|When I call from the same area| my reception is poor now and calls are dropped 90% of the time on this new phoneWhat's up?
positive,4,Virtually invisible this protector saves your screen from breakage and scratches| The replacement policy is great too although I wish I was using it less that I am|
positive,5,I purchased the geek squad installation so that if it ever breaks they will re-install it for me| I have this in combination with an Otterbox| and it works great|
positive,5,Dropped my phone and busted this screen all up but it saved the phone screen| Easy to order the replacement| Make sure you register your original screen right away|
positive,4,protect is lifted on the edges on the s7| It appears that it is not sealed around the outter edge| Still protects a majority of the screen or the "meat"of the phone
positive,4,Purchased the ZAGG glass to protect my girlfriends phone screen| Chipped slightly on one edge but has prevented scratches to the screen|
positive,5,This screen protector is great| I didn't think I needed one at all| but after having the phone fall I was happy I got it| I have no cracks or scratches at all!
positive,5,YOU WILL SPEND A LOT OF MONEY ON YOUR NEW PHONE SO I RECOMMEND THIS IS A MUST HAVE| PLEASE DON'T GO CHEAP ON A PROTECTION COVER| IT IS WELL WORTH THE INVESTMENT|
negtive,1,As most others have noted| this item does not correctly fit the Samsung Galaxy S7| Their is a "halo" around the edges that is unacceptable|
positive,5,My husband enjoys the idea of knowing his phone is more protected having this screen protector| A little pricey but better than having to replace the screen itself|
positive,5,I have these shields on all my electronics that they make them for| They are worth the extra cost| I have yet had to replace one| Some are well over 5 yrs|
positive,5,Through out the different cell phones through out the years| I've had different types of screen protection| I've found the zagg screen protects other the best|
negtive,2,This screen protector is way to expensive for the minimum coverage it offers| It doesn't cover the whole screen and it is very fragile| I was highly unimpressed|
positive,5,Easy to apply | Easy to remove should you need to| Be sure to register your product for free replacement + minor shipping handling
positive,4,Its well worth the money |||just dont care for the beveled edge as this makes it somewhat nonresponsive if your trying to touch something near the edge of the phone
positive,5,I have always protected my Phones with a screen protector| I tried the cheap route| You get what you pay for| I have found zagg screen protectors by far the very best|
positive,5,Zagg makes the best screen protectors by far| This was a Fathers day gift and my dad absolutely loves this since it covers the whole screen without any halo effect|
negtive,1,It says that it fits the galaxy seven| but does not seal all around the edges| The phone has a slight curve to it where the glass does not|
positive,5,I like the glass screens| better looking and ZAGG is guaranteed for life|I did get a new one from ZAGG| return the broken one and no cost|
negtive,2,I'm not one that drops my phone or anything out of the ordinary and within 2 weeks I have 2 nasty cracks/ chips in my screen protector near the home key :(
positive,5,I wouldn't own a Samsung Galaxy 7 without purchasing the glass screen protector - it can be a life safer| should I ever drop the phone| It's wonderful to have|
positive,5,My Zagg protective cover was damaged when I dropped the phone while running| The Zagg product did the job and protected my phone from damage|
positive,5,I constantly drop my phone & break the glass| At least with these glass protectors| it's easier to change the glass rather then the phone|
negtive,1,Since the GS7 screen has a slight curve to it| the screen protector was raised off the screen around the edges| This allowed dirt/dust to collect around the edges|
positive,5,Been using these for years| Great warranty - Only had to replace once when I dropped my phone| Did what it needed to do| Highly recommend - you will be very pleased|
negtive,1,The protector glass is no good it will not stick to none of the 4 sides creating air to get under the screen not giving you your 100% or 75% screen protection
positive,5,This screen protector is very good quality| My screen is crystal clear and the protector itself is very smooth so scrolling on the phone screen is very easy|
negtive,1,I wish I would have bought the plastic case because this glass case was a waste of time and money| It cracked and shatter cracked a few days after buying it|
negtive,1,This phone cover cracked within a month of purchase and my phone was not even dropped or damaged to crack it| It just started crumbling| I plan to return
positive,4,This screen protector has been a great way to keep my phone intact| I also have an Otter box case| but this really saves the screen from scratches| Easy to clean|
positive,5,this product has save my screen multiple times from scratches and possibly even a broken screen| I would def| recommend always having one of these on your phone|
positive,5,Was told about this screen protector by the salesman| So glad that I purchased it for my phone| Much better than the plastic one that comes with the case|
positive,5,This is an amazing product which has saved me hundreds of dollars| I have dropped my phone several times and the glass protector has taken the beating|
negtive,1,The company needs to try again| It has a lip on the edges and has started to crack the cover| Im very displeased that it doesn't properly cover the phone|
positive,5,Have used Zagg screen protectors for several generations of Samsung products| Saved the screen on my TAB A| never have had a problem with touch sensetivity|
negtive,3,This screen protector was ok but it does not fit the screen well and is lifting on the sides| Hopefully they will come out with a full coverage protector soon|
positive,5,Love how my phone looks now after scratchy previous appearance| I have confidence that it is well-protected during accidental drops|
negtive,3,This screen protector is very clear| Only negative has chipped on the edge after only a few months| The chips don't affect function just didn't expect it to chip|
negtive,3,Tried my hand at install of protector| Recommend paying to have store install| Glue picked up dust so now have between screen and protector| Not worth cost|
positive,4,product was good sales person not so much| I had the sales person put this on and it was wrong | Last one in the store had to come back an BB made it right
positive,4,Had it for 2 years and only cracked it once| But the cover still worked after getting that one crack in it|
positive,4,For the price| not bad| I went on the bestbuy website while I was being rung up and got it for the same sale price as the website had it| Good job BB
negtive,1,The best buy employee wanted to charge $7 to put on the screen protector| I had to put it on and it chipled within 2 weeks| Is now spidered all the way across|
negtive,1,Do not use if you are also using a cellphone case| It will peel off and when you try to reposition it guess what? It will crack and there goes $25|
negtive,2,I have one for my iPhone that I love| but the Galaxy S7 screen protector doesn’t fit on the phone edge to edge so it peeled off quickly|
negtive,3,For some reason the Samsung Galaxy S7 has a curved Edge in these edge does not flatten up against the curve screen around the edges I did not like that|
negtive,1,It took the geek squad 4 tries to get this on| they broke every time| They ordered anothe one| got it on and it fell off a week later|
negtive,1,Galaxy S7 glass does not fit correctly| the screen cracked days after installation| zagg known about the problem and will release a new version with curved glass
positive,5,Overall great product so far| It was easy to install| Clear glass and seems very durable| No complaints| definitely recommend|
positive,5,I started getting scratches on mine from my cars keys being in my pocket but they sent me a new one under the replacement warranty
negtive,2,The screen protector easily cracks This is the 2nd one I had installed and I have not dropped the phone| Discovered today there is a crack along the side|
negtive,3,For the Samsung S7 it doesn't have good response near the edges| Otherwise it is very clear and I wouldn't have a cell phone without it's protection|
positive,4,A little over priced being your paying so much for the phones| But with that you don't wanna not get it bc you want your expensive phone protected
positive,5,Zagg is always my preferred choice for screen protection| It doesn't affect the picture quality and is a great way to keep from breaking/scratching the screen|
negtive,1,Hardly made it more than a day before it started cracking then soon after it shattered in several places| Cut open my finger tips and left glass slivers
positive,5,Love how it protects phone surface| Had one on my previous phone| Make sure you register with Zagg to get free one if something happens to current one|
negtive,2,The glass protectors don't stick to good around the edge| The s7 not the s7 edge has a slight curve to the phone| which prevents it to stick all the way around|
positive,5,Accidently dropped it stepped on it and slid it across the parking lot face down and it still protected my screen however the screen saver otself was toast
positive,5,This was another great ZAGG purchase| My daughter is rough on her phone and this protector has helped us keep her phone in pristine condition|
positive,5,Recommended by sales representative|||best thing she could have recommended| Very durable and protects screen better than any other screen protector I've had|
positive,5,My daughter loves the phone! She is able to video chat with me when she is away| The user interface is easy for her to use and just an all around good phone|
negtive,1,I was told it wouldn't break| Never dropped my phone and the corner cracked and broke off| Didn't hug the screen of my s7 the way it was supposed to
negtive,3,There is a flaw in the design of this product| It tends to stick up along the outer edge| Unfortunate because it's an excellent product otherwise|
negtive,2,Glass is super thin and chipped second day I had it and didn't even drop my phone just from when in my purse| Glass needs to be thicker so won't chip so easily
negtive,3,It has worked tremendously well| because I have dropped it and the glass has cracked already but the phone is definitely protected!
positive,5,This is a must have for anyone who owns a smartphone| The shield protects the screen from damage and scratching| Excellent price for the protection|
positive,5,bought two and really is excellent| sceen looks as if nothing is there| they even replaced the one we messed up putting on| they stick to there products quality
negtive,3,The edges of the screen protector do not adher to the phone surface well| as the phone edges recede back| I will be returning to the store|
negtive,2,Haven't even dropped my phone and its cracking| man at store put it on my phone not sure if it wasnt put on correctly or its the product
positive,5,This Zagg Glass Screen is awesome for protection against screen breakage| I have dropped my phone 2x & this screen protector did not even crack ! I love it|
positive,5,Have been using Zagg for many years| there products do a great job and this is a must for an expensive smart phone
positive,4,Applied this as a little extra protection even though the screens on these phones are tough| Easy to apply if you take your time and follow directions|
positive,5,This shield has been put to the test in a few different ways| It has saved the screen from shattering and allows for easy cleaning of the screen without worry|
positive,5,This glass case has helped to protect my phone for longer than any other phone I have ever had befor|
negtive,3,Down side is that it started chipping from normal wear and tear| First chip was a week from when I brought| Good thing is that it has a lifetime warranty
negtive,1,This screen protector was installed at Best Buy| Within a week| it started to come up at the sides| After two weeks| it cracked and I took it off|
negtive,1,This protector sti;l; has the halo effect around the screen that the last one did| Given the price you would think that maybe they would shape it to the phone|
positive,5,I LOVE THEIR GUARANTEE| IF YOUR PHONE FALLS AND THE PROTECTOR CRACKS| THEY WILL SEND AT NO CHARGE| HOPE I NEVER NEED TO CONTACT THEM FOR A REPLACEMENT
positive,5,If you have a smart phone the purchase of the Zagg glass shields are well worth the price| It has saved my phone on many occasions from a cracked screen|
negtive,1,Glass cover shield cracked in 2 days along the edge| Sent in for a replacement |May not install the other one since my case is doing the job|
negtive,3,Already had to order replacement because something chipped the edge| I'm very careful to protect the screen but maybe it's more durable than I realize|
positive,4,Bought the screen protector online and works fine| It doesn't cover the phone's screen edge to edge but covers about 98% of the screen|
positive,5,I love these protectors| They hold up to the bumps and drops my phone will occasionally take and *knock on wood* I haven't had a broken screen yet|
positive,4,i had to buy it as it was on a discount| but its a must have especially if you use the phone without otterbox or bumper case
positive,5,I like that this case does not affect the touch screen| It cleans easily and does not come off like the plastic protectors| It so much better!
positive,4,I was totally unfamiliar with this problem before having it applied to my new phone| So far| I have been happy with the protection it has provided|
negtive,1,just a way to waste of money| Instead get Geek Squad protection for any eventualities| Terrible instructions and just another ploy|
negtive,2,This screen protector claims it is sturdy and protects your phone| What a joke| I have gone through 2 of these and I never have dropped or smashed my phone|
negtive,1,Does not cover the entire screen| Small border the entire way around| Returned the first one and the replacement was the same|
positive,5,Found this screen proctecter on sale at Best Buy| The glass protects the cell phone screen better than the plastic film and has a lifetime warreny!
positive,5,I purchased the Zagg screen protector for my new phone because the one on my previous phone gave it great protection|
negtive,3,Typically I love the Zagg products| but I don't like it for the iPhones-it doesn't cover enough of the glass causing the edges to lift and bubble
negtive,2,It fits kind of funny? I mean it's on for now but about 1/4 of an inch doesn't really stick||i already have two small chips on the edge?
positive,5,I luv the InvisibleShield glass Screen protector for my galaxy s7 || Awesome product || has protected my phone up to now || do recommend it
positive,4,It does a good job protecting my phone and I like the feel of it but disappointed in Zagg for not taking in to consideration the rounded edges of the phone|
positive,5,I hesitated to buy this screen protector because of the price but it is terrific! No air bubbles| always clear| and great protection for my phone|
