review ,label
it ha a good fit and so far ha help me to keep my cell phone out of scratch but it is a littl bit pricey ,negative
it didnt go on veri smooth and then onc i had it on it didnt make it 2 day befor the first corner start peel up ,positive
love my samsung phone the camera take the best pictur i am sold on samsung product and the great staff at best buy ,positive
doesnt conform to the side the curv of the s7 isnt taken into account allow dust and particl to collect underneath ,negative
ive had these screen protector befor but the problem is it doesnt like to seal around edg of screen ,negative
thi glass screen doe an excel job of protect our phone glass screen ,positive
easi to put on yourself i would recommend if you have never put one on read instruct ,positive
im typic not one for screen protector but thi realli help to keep the screen clear and safe from scratch ,positive
phone fell facedown the first day i had it onto our brick driveway the shield crack but the screen did not lifesav ,negative
i love thi screen protector for my samsung galaxi s7 there is no dust or bubbl of air left on the protector ,negative
sale person took me right to the product and the shield wa easi to instal and protect screen ,positive
i feel confid base on review that if ever i drop my cell that the zagg shield will do it job ,positive
easi to attach like the screen protector will recommend ive purchas thi product sever time ,positive
highli recommend ,positive
need to have thi product if you are look to protect your cellphon screen easi to instal and work as promis ,positive
it better to be safe than sorri so these glass protector are worth it in my opinion and they have a good warranti ,positive
havent realli test it out as i havent drop or mishandl the phone so far seem to be stuck well to the phone ,negative
ive bought one of these for everi phone i ever had but thi one start chip in the corner within the first week ,negative
the zagg invisibleshield glass screen protector for samsung galaxi s7 is fantast it fit the s7 perfectli ,positive
thi is a nice protector i have use other and broke them thi one is hold up good the warranti is awesom ,positive
love the protect it give to screen that other do not plu they have a warranti so what not to love ,positive
drop phone screen protector crack but phone wa not damag did job it wa design to do ,negative
great screen protector pictur qualiti is crystal clear it quit expens but i got mine on sale for half off ,negative
not good for the samsung s7 crack 2 day after it wa put on by best buy employe for other phone it work great ,positive
excel screen protector for smartphon stay on veri well and clean up veri easili a must have for smartphon ,positive
had the shield instal at best buy and in a few day the edg wa chippedcrack off wait on replac ,positive
great at protect screen howev it thick seam to hinder touch screen sensit a bit otherwis a great invest ,positive
nice and clear make sure to practic sever time prior to final applic littl tricki around front camera ,negative
i prefer thi type of protect becaus it easier to clean and didnt have the issu of bubbl when it wa appli ,positive
other member of my famili have thi product on their phone so i tri it realli good product and would recommend it ,positive
easi instal great price sale associ warn of possibl some edg distort but none to my eye ,negative
first time buy a glass protector crack within a few week thank it protect my phone ,positive
great screen protector much better than the plastic one could have been attach better by the salesperson in store ,positive
thi is a reason price screen protector wa easi to instal and doe it job at protect my phone ,positive
i have alway got a shield for my phone and it ha done wonder for me and would never have a phone without one ,positive
i love thi protector as it requir no bulki case so far it ha protect my phone even with drop ,negative
while i expect it to be a littl fragil i did not expect the edg to crack from walk around with it in my hand ,negative
doe not adher to the screen near edg all around alreadi come off it ha been onli 2 week ,negative
it good but not the best the previou protector i had it cover a littl bit more than thi one ,positive
the onli issu is that the left and right edg dont seem to lay down properli but it is not caus ani problem to date ,negative
crystal clear and it protect your screen have best buy put it on they are master at it ,positive
the best money can but with great perform and qualiti zagg compani 100 warranti guarante no question ask ,positive
thi screen protector work realli well ive drop my phone a coupl of time and it ha kept the screen intact ,positive
the screen protector doe not stick to the side due to the curb side the protector crack after one drop ,negative
ive drop my phone a number of time and thi ha protect the screen veri well ,positive
the screen protector wa just as easi to appli as state and it ha great touch sensit ,positive
so much better than those plastic screen protector get one befor you drop your phone and shatter the screen ,negative
thi shield protector is great for my phone it doesn ’ t hinder your view ,negative
my old one wa crack differ manufactur thi wa easi to instal without bubbl ,negative
perfect screen protector for my phone even after sever drop ,negative
great product with warranti never worri about expens repair bill again ,negative
i am overli satisfi with my purchas i have purchas thi glass shield for all of my famili member best thing ever ,positive
unpack it from the box and it wa alreadi broken how is someth so fragil go to protect my s7 screen ,negative
it provid great protect for my phone i have drop my phone a few time and noth ha been damag ,positive
i like the glass better than the other one it like plastic good protect ive use zagg for year no complaint ,positive
it the best phone screen protector i have everi had and dont have to worri about bubbl or peel off from the phone ,negative
ive drop the phone mani time and have had no break or scratch though im not for want to realli test it ,negative
i crack the protect glass after about 3 week i made a claim with zagg and had a new one in my mail box in 2 day ,negative
the glass crack the first time i drop phone my experi with thi brand is better than thi ,negative
thi screen protector save my phone when it wa drop protector crack but the screen wa save ,negative
ive never had an issu with the zagg screen protector and if i did then i would have a lifetim warranti ,negative
nice screen protector for the price come with lifetim warranti had best buy worker instal so i didnt screw it up ,positive
doe the job i ask it to do howev the one form my s9 ha bubbl that wont come out ,negative
work as advertis easi to appli product that ive use for year ,positive
help protect your new expens product and look amaz it realli doe help if you do drop your phone a must buy ,positive
i purchas thi for my daughter new phone and alreadi 1 week later there is a chip in the side of the protect cover ,positive
bought on recommend from sale person impress with how clear protect shield is and the warranti it come with ,positive
i cant tell it is on the screen veri clear but i have not drop my phone yet to see how well it work ,positive
daughter did drop her phone and the zagg is crack have not taken it in to see what bb will do about it though ,negative
the screen is crystal clear cant even tell that the cover is there plu the custom servic is awesom as well ,positive
thi screen protector is excel it doe not hamper your view and zagg stand behind their product ,negative
it doe not lay flat the store will tell you that after 48 hour the edg will settl down they dont ,negative
the work screen is easi to clean and use by thi i mean veri littl finger print and those wipe off clean ,positive
thi is a nice product whenev the screen is clean just be readi to have your glass cleaner wipe avail often ,positive
i would never leav home without protect my cell phone screen i can not even tell that it is onit so clear ,positive
it didnt fit the corner of the phone veri well but it protect almost the entir screen and that what matter ,positive
simpl and effect especi when instal at best buy ,positive
didnt sit flush all of the way around it crack and web the first week by simpli pull it out of my pocket ,negative
cant even tell it on your phone and easi to keep clean screen make it like you have a new phone all the time ,positive
the screen on thi phone is not flat which keep the edg of thi screen protector from stick down ,negative
thi glass screen protector is definit worth the price ive use befor and cheaper than replac the screen ,positive
zagg screen protector i have found to work veri well protect the screen from scratch if drop ,positive
the zagg screen protector is a complet cover for the phone it is a smooth surfac so use the phone is easi ,positive
everyon drop their phone so whi not add a littl extra protect befor you end up pay for a crack screen ,negative
alreadi protect my phone from a drop kept the screen in 1 piec i alway get a glass screen protector for my phone ,negative
bought for my wife phone that ha a case on it the screen protector crack within 2 week ,negative
i love the samsung galaxi s7 it is the best phone i have ever had i also love the screen protector and case ,positive
it is great doe not come off from the screen like other it clear ,positive
much nicer screen protector than i had on my phone which wa all scratch up and hard to see through ,negative
i havent had ani problem on my phone and would have review higher but two have broken on my wife ident phone ,negative
broke the first dayto get a replac you still have to pay around 400 ship ,negative
have use these on all my phone and alway had good result protect the screen without caus ani distort ,negative
zagsinvis shield crack easili at the edg of the shieldeveri few week i have to replac the shield ,negative
our daughter phone took a spill the protector got chew up pretti good but the phone screen wa still perfect ,positive
screen is great alway seem to crack earli on but they give replac and my actual screen never get damag ,negative
i alway buy a zagg screen protector for my phone i protect the phone and give you a great clear view of the screen ,positive
noth amaz but everyth is as i expect and as it wa describ by the manufactur it is worth your money ,positive
excel highli recommend invisibleshield glass screen protector for samsung 7 it protect my glass twice ,positive
the glass screen protector wa good it ha clear view and sturdi construct it seem it will last a long time ,positive
it work as advertis not a big fan of them as you can alway see it over the screen but all of them are like that ,positive
shield serv it purpos to protect screen against fall but doe not cover full surfac of screen in the corner ,negative
it is a great product get the job done without have to spend crazi money to protect your phone screen ,positive
glass doesnt cover the screen complet kept get dirti exchang thi for the regular zagg screen protector ,negative
the glass doesnt fix tight around the edg which allow dirt to get underneath the glass poor engin zagg ,negative
thi protect screen is veri durabl i have had mani instanc where the product could fail but it did not ,positive
excel glass protect for the galaxi 7s i instal it on my fiancé phone and it been do great ever sinc ,positive
well after two week the shield wa destroyedbut kinda my faultgot a replac and do good so far no crack ,negative
without ani trauma to my phone the shield protector crack after one day i would not recommend thi product ,negative
screen protector work as intend leav mark but can find better and less expens choic at other place ,positive
i just bought it so not sure how well it will protect my cell phone but i have heard peopl say that it good ,positive
easi to instal and ha save my phone from sever fall onli way it could be better is if it were glass ,negative
had to replac due to breakag and compani custom servic wa 5 star excel with process ,negative
i realli like thi screen protector although it is a differ color from my phone it protect my screen veri well ,positive
it crack across the screen in one day from be in my pocket with a coupl coin ,negative
wouldnt be without thi shield becaus it live up to it name in protect my phone ,negative
great product ha protect my screen even when phone wa drop got scratch the scratch buf right out ,negative
zagg glass protector is veri scratch resist phone goe in and out of my handbag a lot and still look new ,negative
didnt notic the edg wa scatter crack befor i left the store other wise as describ check befor buy ,negative
easi to instal and veri durabl the clariti is excel ,positive
purchas thi glass screen protector and it is much better than the old vinyl screen protector smoother to use ,positive
i have thi one a differ phone and i am extrem happi i had to use the warranti on it and the compani wa great ,positive
everyth but the size of the screen protector is not good it doe not cover up the whole screen ,positive
great screen protector and excel custom servic from the sale person who instal it for me ,positive
great product great coverag on the screenbut be exact with instal otherwis issu result with a protect case ,positive
i have had zagg protect on all my phone best part if by chanc should it fail it is replac for free ,positive
im glad i purchas the screen protector but wa a bit cumbersom to put it on the phone so far work well ,positive
thi screen protector seem to be better qualiti than the last few i have purchas been great so far time will tell ,positive
well i like thi screen cover because it is veri clearn i do wish howev it had the antibacteri option as well ,positive
too mani bubbl keep come up on the side not to mention geek squad instal are the worst at instal them ,negative
the protector doest go all the way to the end of screen and it broke when i tri to put pressur down on it ,negative
the servic wa great and veri help got in and out with veri littl wait alway love go to best buy ,positive
veri durabl and protect doe not seal to the phone veri well unless you have the proper case ,positive
veri durabl phone protector and glass doe not have usual glare associ with some screen protector ,negative
good buy for the cost would recommend buy everi time that you purchas a new cell phone ,positive
drop my phone on tile and the glass did not break have use these on all my phone and have never broke a screen ,negative
put it on and have carri ot in my pocket consol case etc no problem ,negative
doe the job howev though ive put mani of these on for some reason thi one just wouldnt stay ,negative
anoth product that is offer to the consum that help with a ad protect to the product for long term usag ,positive
thi had protect my phone veri well it ha chip and scratch but the screen on my phone is fine yet ,positive
the product is ok but the geek squad put it on for a price 799 and it bubbl right away ,positive
thi realli doe a nice job protect the screen while be a smooth not rubberi surfac unlik other protector ,positive
i alway purchas my ink refil at best bi never have a problem with what ever i purchas at best buyuy ,negative
such a smooth clear finish but side doe not seal complet around face of my samsung galaxi s7 time will tell ,positive
doesnt fit the phone as it should there wa a differ in opinion from geek squad member and sale person ,negative
i purchas thi becaus of the warranti worth the price by farbought one for my samsung tablet too ,positive
didnt fit correctli edg didnt seat on screen crack two day after instal would not recommend ,positive
thi glass protector is great and easi to instal the cost is will worth it ha a good warranti ,positive
i love my new phone it work like it should and i dont know whi you tell me i have to write at leas5 50 charact ,positive
doesnt show fingerprint which is good but i havent had it long and somehow it ha alreadi crack ,negative
great screen protector easi to instal and veri clear not even notic from a foot away ,positive
do not buy thi at all broke after 2 day wasnt drop just brokehorr horribl horribl ,negative
i would recommend thi for ani phone it great no glare on phone and it work wonder it realli doe protect ,positive
ive use zagg protector on my last 2 phone and they have done a great job great custom servic as well ,positive
i put my phone in my pocket with key and thi screen protector doesnt even get scratch ,negative
purchas for my son phone he had to readjust a few time but thi shield is made for that perfect ,negative
like the shield no bubbl my sale guy edward put in on for me great experi ,positive
i have had these on my last few devic and i think they are great great warranti too ,positive
i love zagg protect they are a 100 percent guarante easi to request for a new one if one is need ,positive
great glass shield to save the screen of my new galaxi s7 from scratch or drop on the ground and crack ,negative
i bought thi for my wife it seem to work perfectli the best buy staff appli the screen which i appreci ,positive
i purchas thi screen protector and it wa crack within a month didnt even drop the phone or anyth ,negative
the screen protector did not last long at all start crack 2 day after i purchas it and my phone ,negative
the edg were all crack within a week becaus it doesnt seal properli on the s7it is not a good fit ,positive
work great provid excel protect and wa veri easi to instal ,positive
i have not had thi product veri long but wa told that it is a great protect for cell phone ,positive
still ha a halo look around my new phone stuff is get stuck under it alreadi and it onli been 2 week ,negative
i alreadi have littl crack in it around the edg and it ha not been drop disappoint ,negative
doe what it meant to do but not a great protect caseworth the money if your care ,positive
the glass shield protect well look good doe not get dirti peel up at the edg like the other ,positive
i love that the zagg product come with replac guarante alway my go to when i upgrad my phone ,positive
glass protector doesnt have proper size for galaxi s7 it is easi to come off and hard to retain on the devic ,positive
not a good product both the first one and the replac constantli peel at the edg ,positive
devic specif but doe not properli fit exchang twice zagg is now replac until new product is releas ,positive
i did not like thi product it crack the 1st day took it back ,negative
love zagg product the brand i alway go to when get new phone or tablet never disappoint ,negative
thi product wa recommend by the salesman i am veri happi with the product it seem strong and clean easili ,positive
enjoy the mani featur of my new s7 quick abil to split screen and search return result are impressiv ,negative
thi wa not one of there better zagg screen it doesnt cover the edg and chip ,positive
the shield protect my screen in the event it get drop and the best buy staff did a great job instal it ,positive
great product for keep your screen safe from crack and spill it liter save me sever time ,negative
excel product for my s7 they instal in just a few minut could not ask for anyth better ,positive
veri good product which i feel ha protect my phone from break when it ’ s been drop ,negative
protect my phone from scratch and stuff ive had it for a while and still in great condit and look clear ,positive
samsung threw a curv with the standard galaxi s7 like the s6 the s7 look flat but unlik the s6 the s7 screen ha is a slight curv down on the edg zagg ha establish a great reput for produc some of the best screen protector out there thi is whi i purchas the zagg invis shield glass which say on the box it is for the galaxi s7 not edg but it will not fit properli becaus of the slight curv of the s7 screen at the edg the glass screen protector can not adher to the edg leav a halo effect about one eighth of an inch around the edg from my research i found thi issu ha been document on the web sinc last spring zagg no longer offer thi screen protector for the s7 on their websit yet they never recal the million of unit still out there nor have they inform the retail thi item will not fit the s7 accord to my best buy associ zagg now offer the glass curv for the s7 which best buy doe not offer at thi time howev the screen protector onli come in black the screen portion is clear with black opaqu top and bottom that will cover the color portion of the phone now if you have a standard black phone not a major issu if you have a color phone the color of the phone is cover and you now have a black phone also mani have complain that the new glass curv make the touch screen less sensit requir multipl swipe and harder pressur other have complain the edg of the glass curv shield will eventu lift from the screenther are pro and con to use a screen protector with today gorilla glass 4 as far as film type protector i dont think they are necessari for today screen as they reduc the qualiti of the screen touch and view and offer no real protect for screen breakag as for the glass type protector i do believ they offer protect for screen breakag while keep the touch and view qualiti of the screen in fair to bb and zagg bb offer to returnrefund and zagg offer to replac with the new curv glass when avail i bought my zagg as part of an accessori bundl and if refund i lose my discount on the other item in the bundl i do not want a black screen protector and it is unknown if zagg will produc a clear version of the glass curv the invis shield glass i have now function feel right to the touch doe not diminish the sensit of the screen and the halo on the edg is onli notic when the screen ha a dark imag or is off i would onli recommend thi screen protector for the s7 if you can get it at an extrem discount as it will still protect i highli recommend the invis shield glass for ani devic it actual fit ,positive
bought both the s7 and the zagg invisisheild glass actual i bought two of the zagg product but not becaus i want to let me explain i bought the phone and screen protector though the screen protector wa at a differ store it wa close by so i paid for it and pick it up i came home and attempt to instal use the easi instal tab first when i follow the instruct and execut step 2 remov protect film at 1 icon the actual screen protector oilresist nano coat and scratch resist temper glass layer had separ from the premium screen protect layer and the adhes i didnt realiz thi becaus the screen protector and the protect film were indistinguish from each other after sever attempt of instal the protector glass adhes layer not realiz the protector wa alreadi destroy and useless becaus the main protect layer wa not attach to the glass and adhes layer i kept notic the edg wouldnt lay down in attempt to seal them i like sever other review end up creat bubl in the main view area in the process of tri to correct that i rip the adhes layer and had no screen protect i went back to best buy think it wa all my fault when in fact even if it had laid down good the product wa defect in the box i bought a 2nd screen protector and thi time i paid bestbuy to do it it on but it doesnt look like it is you can see a gap between the s7 bevel edg and the flat screen protector my phone and screen protector are less than two day old and becaus of the edg of the protector not cling to the edg of the devic there are ton of dust and other stuff cling to that edg of expos adhes and with part of the screen edg expos doe the screen protector actual provid the level of protect it is intend to absolut not thi wa a bad releas period it feel like they took one of the other protector for a flat phone and brand it for the s7 to avoid not have a product when the phone releas while they tri and fix it with a curv glass s7 model im realli hope that zagg will honor their guarante and fix thi problem for me i have purchas zagg protect for everi devic i have tab s 2x s5 s7 2x nook etc in everi situat with the except of the galaxi s7 i wa thrill with how the other zagg product perform eas of instal and overal qualiti i instal them easili and without ani bubbl on my 10 tab s 9 nook and my s5 thi s7 protector is not good ,positive
i use to go commando no screen protect and no caseuntil i drop my fortun veri inexpens and old motorola phone 2ft onto the street as i wa get out of my car i cant tell you how mani time ive done that but thi wa the last drop the screen wa complet destroy lucki me i wa due for an upgrad ultim i purchas the samsung galaxi s7 normal style not the edg for outer protect i pick up a tech21 evo check case for which i did read reviewslot and lot of review and it perfect for the screen i bought thi zagg glass screen protectorwithout read review even as i type thi i still havent read what other are say about it instead i went on the recommend from the best buy employe at home excit to play with my new toy i appli the glass screen to my new phone i didnt have much troubl align it and the yellow peel thi side off firstdont touch the adhes side messag wa as clear and concis as could be then came the disappointmentth s7 ha a slight curv to it and the glass shield did not lay flat on the left and right edg i could immedi see the potenti for lint dust and funk to collect under thi 18 lip on both side i thought i instal it wrong so i got onlin regist my shield and then call zagg for instal support after look me up in their system and hear my complaint the zagg employe wa quick to admit that thi wa a known problem she confirm that i had in fact correctli instal the shield and then inform me that they have develop a shield to match my phone she further explain that zagg had not yet pull all unit back from the sale floor and that they will replac my purchas for free after collectingconfirm my info she waiv the ship and mail me via usp the correct glass curv shield model gs7cgcbk0 while there wa no addit money out of my pocket the replac took 29 day to arriv i couldnt find my replac here on best buy websit i have a feel that zagg still hasnt formal releas it here my 4star review for thatpati a steadi hand perfect vision and a dust free environ is highli recommend for instal the glass curv invis shield for the samsung galaxi s7 fit perfectli on all edg the bordertrim ha a black finish that help to hide the fact that you have a screen protector at all which i love howev the symbol for the home button and the back button the white backlit capacit button on the bottom left and right of the phone are cover by the glass shield and it black finish etch through the black are the exact shape for said button ani error in placement of the glass shield will coverup andor block the backlight from these button appli thi shield made me feel like the nervou bomb squad guy tri to cut the correct wire steadi focu easi now easi as if worri that i hadnt clear the screen of finger print and dust wasnt enough i wa in a panic about correctli align the shield there probabl a way to do it but i couldnt figur out how to keep the home and back button on so i could see the light as i align the shield and so i did have to lift it back up onc to correctli fit zagg should have instruct to do the followingaft clean and prep to instal the shield hold the bottom edg against the phone and align the home and back button then slowli lower the glass over the speaker and camera at the topal said and done i realli like the end result thi screen protector blend in perfectli with the tech21 evo case smokieblack the finish look merit 5 star but perfect is requir for the instal to phone and not everyon ha dexter 100 for that id give it 3 star howev zagg wa friendli and compliant about the replac so im averag that out to 4starsgood luck ,positive
i made the big mistak of not read the review for thi befor i bought it ive purchas zagg product befor and have alway been happyespeci with their screen protector i never purchas the glass protector befor but figur i would thi time around sinc i now have to worri about my phone with a new child sinc zagg ha alway been so great i didnt bother read the review boy wa that a mistak had a read the review ahead of time i would have not purchas the glass protector i purchas the s7 not the s7 edg but what some peopl dont realiz peopl who are claim that the review writer bought the s7 protector for the s7 edg is that there is a slight curv to the screen on the edg it veri subtl but it is there and i didnt even realiz it until i put the glass protector on and it didnt sit flat at the edg i kept tri to push it down think i just didnt appli enough pressur at the edg but if you squeez down harder on the edg itself then a bubbl start to form toward the middl as it the glass it cant bend to fit secur on the screen so onc i put pressur on the edg it wa forc to keep it form and come up in other place to achiev that state my photo show where the protector didnt seal against the screen along the edgewher it seal it black and where it gray is where it not seal i am veri disappoint with zagg on thi product becaus had they actual test thi on a unit they would have realiz it wouldnt work and not sell it seem like the just got the measur of the phone and just creat the screen protector for it im go to return thi to best buy and purchas the hd screen protectorof cours after read the review i see that zagg is go to come out with a curv glass protector for both the new s7 phone but until then i will need someth to protect the screen ,positive
the zagg glass cover my regular samsung s7 is terrif with one major drawback it seem that even my regular s7 ha a slight curv in the screen on the long edg therefor the last 18 or so of the side of the zagg glass cover are not realli touch the screen if you dont have a case or if your case doesnt have tall enough side to protect the screen you will find yourself touch those area and inevit make fingeredgeshap break in the glass thi can not be help the glass is hang there off the screen these break onli extend as far as the rais part of the cover where it doe not touch the screen but realli now thi is not what i paid a premium price for i would have thought thi issu would have play into the design of the cover i fear that zagg will be replac thi cover more than onc over the phone lifetim ,negative
not the best fit around the edg as other have state the s7 non edg version doe have a slight bend around the edg of the glass so the zaag glass screen protector doe not fit well on the outsid edg it look like you didnt press the screen protector down or have an air bubbl on the edg but you dont the screen protector is constantli lift just a littl off the screen with a case on you dont notic it as much but if you tri to drag icon to the edg or use the edg of your phone it doesnt work until you press veri hard i purchas the non edg screen protector for the non edg s7 and it just doesnt live up to the zaaz qualiti you expect i gave it 1 star as it doe protect the screen from damag but make it hard to use the 2nd star is becaus of the ad bonu of collect all the lint in my pocket 2 photo are of the issu pen is not lift the screen protector just show where the edg is and the lift edg case on the phone is the spigen® ultra hybrid air cushion crystal clear ,positive
even after be assur by best buy rep who wa great btw did look at these review with me that thi thing would fit it doesnt not even a week later dustdirt under both side contact zagg who is now put one out that doe cover the edg zagg repli wa that thi is suppos to fit like thi that thi protector is suppos to have a halo effect on around the edg and that all of their product have a lift huh so then whi not advertis thi as such due to the s7 design inform your biggest retail that the side will not lay flat 700 phone i dont want some misfit piec of junk cover the screen and unfortun thi is all best buy ha to offer if you want to leav the store with a protector on zagg is inde put out a new one that promis to cover the side of both s7 and s7 edg i guess that a coincid and they are not go to exchang these defect that they claim are not defect they are offer an exchang for the exact same product so by that offer and their joke offer of free ship we should be exchang these weekli then major fail on zagg major fail for not let best buy rep know thi product is suppos to not lay flat and major fail for not be will to exchang them stay far away from thi mess unless you want to be 48 out 3999 plu instal you work too hard for your money dont throw it away ,negative
i have alway use recommend and even sold zagg screen protector as a wireless profession but i must admit these s7 invis shield glass suck think it wa an issu with the instal or possibl a defect product i email zagg they sent me a replac waiv ship cost and didnt requir that i sent them the origin shield back well after a week and a half i got the new one after i power it off and let it sit for 510 min i obsess clean my brand new s7 instal the new shield and let it sit overnight the next morn i awok to find the same halo or ring around my screen where the adhes didnt stick i email zagg 3 time more ask if i paid the differ and upgrad to the curv glass shield would it remedi my issu 10 day later and well outsid my orig 30 im still await an answer is thi realli what they provid a custom for 4499 i put my otterbox on it and left it on until i find a compani who make someth suitabl you made me sad zagg not cool all ,negative
i have use zagg screen protector for all my devic and if i need to replac my crack screen protector not a problem when i can just pay 5 for a replac i believ that thi is best screen protector on the market today the great thing about thi protector and not just thi protector from zagg but all their screen protector have a lifetim warranti after your purchas the screen protector the first thing you do is go to the zagg websit and regist the screen protector becaus if your screen protector ha happen to crack instead of have to buy a new one just login into the zagg websit and order a replac screen for onli 5 which cover ship or ship is free i dont rememb they will send you a screen protector onc you receiv in the mail go to best buy have them remov the old screen protector and put on the new screen protector then you send old screen protector back to zagg use the yellow envelop that they sent you in the mail though you spend a lot of money for the best screen protector on the market and if it crack order a replac for 5 and send in the old one without have to buy a new one each time i recommend get the glass screen protector not the plastic version i will say for the s7 screen protector that there a some batch of the product out there that have not work out the issu with fulli protect the screen with the short curv it ha i still doe the job becaus i have a case on my s7 you hardli notic it ,positive
let me say that i love samsung and the galaxi phone as well as zagg in the past i have had noth but great experi with both product and compani howev the new phone specif the galaxi s7 ha a bevel edg to the screen thi mean that the screen protector will not lay flat all the way to the edg the origin salesperson gave me the line that the screen protector would blend to the edg over time it ha been month and the edg are still off the glass and let me be clear the staff at best buy instal thi product i have kept the screen protector on but thi mean that dirt gather under the lip and it suffer from small fray and crack i have no idea what zagg would say if the glass broke probabl someth about it be my fault sinc the screen protector wa fray but it still provid protect for the phone i am just hope that with all of the engin mind at both compani they will come out with a screen protector that lay flat but as i am write thi the salesperson i recent spoke with say that it doesnt exist ,negative
i had zagg glass piec on my s5 and then i threw my phone out of anger and it shatter the zagg glass but kept my s5 screen intact i call zagg n they sent me a replac glass for my s5 so when i bought the s7 i decid to pay the 8 for the best buy employe to put it on the girl ruin the first one then the second attempt had a crack in it so it wouldnt seal right and the third time a piec of lint wa trap the fourth time wa the charm or so i thought the edg look like they are still not seal kind of look like small bubbl and i keep tri to press it down and they disappear and come right back it been over a month and i just havent had time to go back to best buy it notic but not enough for me to go up there well last week i wa push on the edg as i often do and now it got a small crack that look like how a window look when a bullet goe through it there is also a chip on the edg that curv around the home button now im not happi especi sinc thi wa a 40 piec of glass ive never had issu with zagg glass until thi one for my s7 it just seem like the qualiti isnt as good i hope they can replac it at store when i go thi week im go to give thi one more tri becaus ive alway consid these zagg glass piec to be a good invest to protect my phone expens screen ,positive
i had a differ brand screen protector from verizon store for 2 year on my htc one m8 and it work great i upgrad to the s7 and got the zagg screen prootector and it doesnt respond to my touch on one side of the screen unless i press down harder than normal also if i run my finger along the side it wont start to recogn my touch until about a third of the way up the screen i tri return it to best buy within 15 day and they refus to return or exchang it and instead direct me to the manufactur websit 3 week after purchas the screen chip on the side and start to crack even though i never even drop the phone or treat it roughli appar now i have to spend additon fund for ship to replac thi fine product when it is a lifetim warranti put a bad tast in the mouth becaus of best buy return polici or should i say lack there of to top it off there is noth on the receipt that explain their return polici better yet the cell phone rep instal it immedi on the phone when it purchas which immedi cancel ani chanc of return if you chang your mind ,negative
when i origin bought thi product it wa 40 immedi after put it on the screen protector did not adher to my phone on the outsid edg at all i have a regular samsung galaxi s7 not s7 edg and i made sure to buy the right screen protector but when i put it on my phone there is at least a centimet or two on the entir outsid edg that is lift up and will not stick to the phone my friend had the same problem and even after order a replac the replac had the same exact issu as well befor order the replac i had the origin for two month and let me tell you there were crack everywher it would crack at the lightest drop bump scratch anyth honestli it crack much easier than the phone itself ever would and while that should be a good thing it wa just annoy becaus the entir outer edg is lift it super easi so get water or dust particl stuck underneath the screen protector overal thi purchas wa a mistak just stay with regular screen protectorsnot the glass one theyll save you a lot of money and frustrat ,negative
bought thi screen protector for my galaxi s7 and wa not impress with how it look on my phone it did fit onto my screen but all around the edg of it it look like it is lift and ha bubbl i got it put on at best buy and the employe who did it told me they all look that way due to the curv around the entir phone it drive me a littl crazi but now i just ignor it i need it more for protect for my screen i can say that it doe have a year guarante with zagg if you regist it and if someth happen to it you pay a small replac fee and theyll send you a new one unfortun i crack thi screen protector within a few day becaus i accident drop it onto a cement floor it did save my actual screen though that what happen when you carri to mani thing at onc crack the screen protector the first time it fell and still havent replac it yet i am go to onc i stop procrastin person i dont think it worth the 40 becaus i wa unhappi with the way it look on my phone and unhappi that it broke the first time it fell it did save my actual screen so i still gave it 3 star ,negative
i want to clear up the complaint about the edg of the screen protector have a haze or not make complet contact it is true howev there is more to the stori first the reason thi is occur is the new s7 design ha a round corner along the edg not the s7 edg the regular s7 thi soften the edg zagg fail to take thi into account when they releas the screen protector one option would have been to slightli shrink the size to match the flat surfac and not extend over the curv portion of the screen that is the reason you have poor or no contact around the edg is thi import with your screen off black you can see it when the screen is on you can not see it also if you have someth like an otter skin or tech21 protector on your phone it hide it even more it is aggrav zagg did not account for thi but the safeti and protect deliv by thi glass screen protector is superior to anyth els i have seen i had one on my s6 for the last year and it look like the day i bought it dont let the complaint about the edg discourag you mayb zagg will react quickli and releas and updat version that address thi ,negative
someon at the store recommend thi screen protector after it wa instal i notic it doesnt actual fit on the screen the galaxi s7 not the edg still ha a slight curvatur on the side that curvatur mean the glass doesnt fit flush and dust and dirt can and will get stuck under the screen you also end up look at a piec of glass that is clearli not attach to the screen the gap between screen and glass around the edg also make it hard to press button around the edg i would not recommend thi unless they fix the gap issu as it stand im curiou when the dust and dirt build up under the edg is go to drive me crazi and forc me to go with a differ protector in the attach pictur you can see the gap around the edg ,negative
there are those peopl who need a screen protector becaus they will drop their phone guarante i howev am not one of those peopl i havent use screen protector in year becaus other than usual wear and tear my screen typic look pretti dang good by the time i get a new phone for some reason they convinc me thi time i got the case they instal it look perfect i wa pretti pleaseduntil 6 day later it chip and wa drop teeni tini piec of glass everywher then less than 24 hour later a larg chunk of the corner chip and made a crack so i took it back and they replac it for free bc of the short time they gave me specif instruct for care the first 48 hour which they fail to includ the first so i figur thi time would be differ i follow the instruct realli well it wa a weekend so i bare even touch my phone and here i am 6 day later 2 of those day the phone wa unus and i have a chip a decent size chip when i pay 40 for a screen protector it is expect to last extrem disappoint in the product will never use it again ,positive
